Date,Ticker,Ticker_name,Exposure,Category,model_score_wtd_change,current_model_score,previous_model_score
2025-10-17,EWQ,ISHARES:MSCI FRANCE,,Foreign,-54.0,-31.0,23.0
2025-10-17,EWS,ISHARES:MSCI SINGAPORE,,Foreign,3.0,35.0,32.0
2025-10-17,EWT,ISHARES:MSCI TAIWAN,,Foreign,-84.0,-56.0,28.0
2025-10-17,EWU,ISHARES:MSCI UK,,Foreign,0.0,14.0,14.0
2025-10-17,EWW,ISHARES:MSCI MEXICO,,Foreign,-20.0,12.0,32.0
2025-10-17,EWY,ISHARES:MSCI S KOREA,,Foreign,-54.0,1.0,55.0
2025-10-17,EWZ,ISHARES:MSCI BRAZIL,,Foreign,-15.0,23.0,38.0
2025-10-17,EXC,EXELON ,Utilities,Utilities,-5.0,-33.0,-28.0
2025-10-17,EXE,EXPAND ENERGY ,Energy,Energy,9.0,14.0,5.0
2025-10-17,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON,Industrials,Industrials,-51.0,-0.0,51.0
2025-10-17,EXPE,"EXPEDIA GROUP, INC.",Consumer Discretionary,Consumer Discretionary,0.0,67.0,67.0
2025-10-17,EXR,EXTRA SPACE STORAGE INC.,Real Estate,Real Estate,-83.0,-70.0,13.0
2025-10-17,F,FORD MOTOR COMPANY,Consumer Discretionary,Consumer Discretionary,-41.0,16.0,57.0
2025-10-17,FANG,"DIAMONDBACK ENERGY, INC.",Energy,Energy,10.0,-24.0,-34.0
2025-10-17,FAST,FASTENAL COMPANY,Industrials,Industrials,-69.0,0.0,69.0
2025-10-17,FCX,FREEPORT-MCMORAN INC.,Materials,Materials,0.0,-11.0,-11.0
2025-10-17,FDS,FACTSET RESEARCH SYSTEMS INC.,Financials,Financials,0.0,-0.0,-0.0
2025-10-17,FDX,FEDEX ,Industrials,Industrials,-45.0,-31.0,14.0
2025-10-17,FE,FIRSTENERGY CORP.,Utilities,Utilities,0.0,-2.0,-2.0
2025-10-17,FFIV,"F5, INC.",Information Technology,Information Technology,-26.0,38.0,64.0
2025-10-17,FI,"FISERV, INC.",Financials,Financials,39.0,-0.0,-39.0
2025-10-17,FICO,FAIR ISAAC ,Information Technology,Information Technology,57.0,16.0,-41.0
2025-10-17,FIS,FIDELITY NATIONAL INFORMATION SERVICES,Financials,Financials,-34.0,-34.0,-0.0
2025-10-17,FITB,FIFTH THIRD BANCORP,Financials,Financials,-67.0,0.0,67.0
2025-10-17,FOXA,FOX ,Communication Services,Communication Services,-56.0,0.0,56.0
2025-10-17,FRO,FRONTLINE PLC,,MR Discretion,-5.0,-22.0,-17.0
2025-10-17,FRT,FEDERAL REALTY INVESTMENT TRUST,Real Estate,Real Estate,10.0,-0.0,-10.0
2025-10-17,FSLR,"FIRST SOLAR, INC.",Information Technology,Information Technology,-16.0,-26.0,-10.0
2025-10-17,FTI,TECHNIPFMC PLC,,MR Discretion,0.0,28.0,28.0
2025-10-17,FTNT,"FORTINET, INC.",Information Technology,Information Technology,0.0,-0.0,-0.0
2025-10-17,FTV,FORTIVE ,Industrials,Industrials,-5.0,-49.0,-44.0
2025-10-17,FVX,5 YR TSY YLD NDX,Yields,Yields,9.0,-48.0,-57.0
2025-10-17,FXA,INVESCO:AU DOLLAR,,Currencies,8.0,-2.0,-10.0
2025-10-17,FXB,INVESCO:GBP STERLING,,Currencies,-39.0,5.0,44.0
2025-10-17,FXC,INVESCO:CANADIAN DOLLAR,,Currencies,-37.0,-41.0,-4.0
2025-10-17,FXE,INVESCO:EURO,,Currencies,-31.0,25.0,56.0
2025-10-17,FXY,INVESCO:JAPANESE YEN,,Currencies,13.0,24.0,11.0
2025-10-17,GD,GENERAL DYNAMICS ,Industrials,Industrials,2.0,57.0,55.0
2025-10-17,GDDY,GODADDY INC.,Information Technology,Information Technology,0.0,-0.0,-0.0
2025-10-17,GDX,VANECK:GOLD MINERS,,Commodities,0.0,55.0,55.0
2025-10-17,GDXJ,VANECK:JR GOLD MINERS,,Commodities,-15.0,47.0,62.0
2025-10-17,GE,GENERAL ELECTRIC COMPANY,Industrials,Industrials,-70.0,3.0,73.0
2025-10-17,GEHC,GE HEALTHCARE TECHNOLOGIES INC.,Health Care,Health Care,-22.0,-37.0,-15.0
2025-10-17,GEN,GEN DIGITAL INC.,Information Technology,Information Technology,7.0,0.0,-7.0
2025-10-17,GEOS,GEOSPACE TECHNOLOGIES ,,MR Discretion,2.0,28.0,26.0
2025-10-17,GEV,GE VERNOVA INC.,Industrials,Industrials,9.0,38.0,29.0
2025-10-17,GGB,GERDAU SA,,MR Discretion,-36.0,-67.0,-31.0
2025-10-17,GILD,"GILEAD SCIENCES, INC.",Health Care,Health Care,-43.0,15.0,58.0
2025-10-17,GIS,"GENERAL MILLS, INC.",Consumer Staples,Consumer Staples,21.0,-30.0,-51.0
2025-10-17,GL,GLOBE LIFE INC.,Financials,Financials,0.0,-6.0,-6.0
2025-10-17,GLATF,GLOBAL ATOMIC ,,MR Discretion,59.0,24.0,-35.0
2025-10-17,GLD,SPDR GOLD,Gold,Commodities,-1.0,44.0,45.0
2025-10-17,GLW,CORNING INC.,Information Technology,Information Technology,0.0,59.0,59.0
2025-10-17,GM,GENERAL MOTORS COMPANY,Consumer Discretionary,Consumer Discretionary,13.0,59.0,46.0
2025-10-17,GNK,GENCO SHIPPING & TRADING LIMITED,,MR Discretion,3.0,41.0,38.0
2025-10-17,GNRC,GENERAC HOLDINGS INC.,Industrials,Industrials,-45.0,-19.0,26.0
2025-10-17,GOOGL,ALPHABET INC.,Communication Services,Communication Services,-48.0,8.0,56.0
2025-10-17,GPC,GENUINE PARTS COMPANY,Consumer Discretionary,Consumer Discretionary,8.0,13.0,5.0
2025-10-17,GPN,GLOBAL PAYMENTS INC.,Financials,Financials,-10.0,-22.0,-12.0
2025-10-17,GREK,GLBL X MSCI GREECE,,Foreign,42.0,67.0,25.0
2025-10-17,GRMN,GARMIN LTD,Consumer Discretionary,Consumer Discretionary,-8.0,35.0,43.0
2025-10-17,GS,"THE GOLDMAN SACHS GROUP, INC.",Financials,Financials,-46.0,12.0,58.0
2025-10-17,GWW,"W.W. GRAINGER, INC.",Industrials,Industrials,14.0,-0.0,-14.0
2025-10-17,HAL,HALLIBURTON COMPANY,Energy,Energy,0.0,14.0,14.0
2025-10-17,HAS,"HASBRO, INC.",Consumer Discretionary,Consumer Discretionary,-11.0,24.0,35.0
2025-10-17,HBAN,HUNTINGTON BANCSHARES INC.,Financials,Financials,-46.0,0.0,46.0
2025-10-17,HCA,"HCA HEALTHCARE, INC.",Health Care,Health Care,21.0,28.0,7.0
2025-10-17,HD,"THE HOME DEPOT, INC.",Consumer Discretionary,Consumer Discretionary,-23.0,0.0,23.0
2025-10-17,HIG,THE HARTFORD FINANCIAL SERVICES GROUP,Financials,Financials,8.0,0.0,-8.0
2025-10-17,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",Industrials,Industrials,0.0,16.0,16.0
2025-10-17,HLT,HILTON WORLDWIDE HOLDINGS INC.,Consumer Discretionary,Consumer Discretionary,38.0,17.0,-21.0
2025-10-17,HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",,MR Discretion,-9.0,-26.0,-17.0
2025-10-17,HOLX,"HOLOGIC, INC.",Health Care,Health Care,-36.0,-72.0,-36.0
2025-10-17,HON,HONEYWELL INTERNATIONAL INC.,Industrials,Industrials,31.0,23.0,-8.0
2025-10-17,HOOD,"ROBINHOOD MARKETS, INC.",Financials,Financials,12.0,67.0,55.0
2025-10-17,HPE,HEWLETT PACKARD ENTERPRISE COMPANY,Information Technology,Information Technology,26.0,49.0,23.0
2025-10-17,HPQ,HP INC.,Information Technology,Information Technology,-68.0,-42.0,26.0
2025-10-17,HRL,HORMEL FOODS ,Consumer Staples,Consumer Staples,0.0,0.0,-0.0
2025-10-17,HSIC,"HENRY SCHEIN, INC.",Health Care,Health Care,11.0,-7.0,-18.0
2025-10-17,HST,"HOST HOTELS & RESORTS, INC.",Real Estate,Real Estate,23.0,29.0,6.0
2025-10-17,HSY,THE HERSHEY COMPANY,Consumer Staples,Consumer Staples,6.0,5.0,-1.0
2025-10-17,HUBB,HUBBELL INC.,Industrials,Industrials,-25.0,-8.0,17.0
2025-10-17,HUM,HUMANA INC.,Health Care,Health Care,-9.0,-56.0,-47.0
2025-10-17,HWM,HOWMET AEROSPACE INC.,Industrials,Industrials,-13.0,58.0,71.0
2025-10-17,HYG,ISHARES:IBOXX $HY CORP,Bonds,Bonds,33.0,23.0,-10.0
2025-10-17,IBKR,"INTERACTIVE BROKERS GROUP, INC.",Financials,Financials,2.0,57.0,55.0
2025-10-17,IBM,INTERNATIONAL BUSINESS MACHINES ,Information Technology,Information Technology,-5.0,14.0,19.0
2025-10-17,ICE,"INTERCONTINENTAL EXCHANGE, INC.",Financials,Financials,0.0,0.0,-0.0
2025-10-17,ICL,ICL GROUP LTD,,MR Discretion,12.0,24.0,12.0
2025-10-17,IDXX,"IDEXX LABORATORIES, INC.",Health Care,Health Care,-20.0,12.0,32.0
2025-10-17,IEF,ISHARES:7-10 TRS BD ETF,Bonds,Bonds,-4.0,55.0,59.0
2025-10-17,IEX,IDEX ,Industrials,Industrials,-44.0,-88.0,-44.0
2025-10-17,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,Materials,Materials,0.0,-0.0,-0.0
2025-10-17,INCY,INCYTE ,Health Care,Health Care,1.0,63.0,62.0
2025-10-17,INDA,ISHARES:MSCI INDIA,,Foreign,-76.0,-38.0,38.0
2025-10-17,INTC,INTEL ,Information Technology,Information Technology,-11.0,-39.0,-28.0
2025-10-17,INTU,INTUIT INC.,Information Technology,Information Technology,-23.0,-15.0,8.0
2025-10-17,INVH,INVITATION HOMES INC.,Real Estate,Real Estate,-7.0,-15.0,-8.0
2025-10-17,IP,INTERNATIONAL PAPER COMPANY,Materials,Materials,0.0,-24.0,-24.0
2025-10-17,IPG,THE INTERPUBLIC GROUP,Communication Services,Communication Services,-34.0,-20.0,14.0
2025-10-17,IQV,IQVIA HOLDINGS INC,Health Care,Health Care,-26.0,-30.0,-4.0
2025-10-17,IR,INGERSOLL RAND INC.,Industrials,Industrials,-31.0,-15.0,16.0
2025-10-17,IRM,IRON MOUNTAIN INC.,Real Estate,Real Estate,48.0,14.0,-34.0
2025-10-17,ISRG,"INTUITIVE SURGICAL, INC.",Health Care,Health Care,-27.0,-41.0,-14.0
2025-10-17,IT,"GARTNER, INC.",Information Technology,Information Technology,41.0,-0.0,-41.0
2025-10-17,ITW,ILLINOIS TOOL WORKS INC.,Industrials,Industrials,-40.0,0.0,40.0
2025-10-17,IVZ,INVESCO LTD.,Financials,Financials,4.0,28.0,24.0
2025-10-17,IWD,ISHARES:RUSS 1000 VL ETF,,Sector & Style ETFs,-9.0,14.0,23.0
2025-10-17,IWF,ISHARES:RUSS 1000 GR ETF,,Sector & Style ETFs,-6.0,60.0,66.0
2025-10-17,IWM,ISHARES:RUSS 2000 ETF,,Sector & Style ETFs,-53.0,14.0,67.0
2025-10-17,J,JACOBS SOLUTIONS INC.,Industrials,Industrials,-81.0,-31.0,50.0
2025-10-17,JBHT,"J. B. HUNT TRANSPORT SERVICES, INC.",Industrials,Industrials,-84.0,-89.0,-5.0
2025-10-17,JBL,JABIL INC.,Information Technology,Information Technology,-53.0,-2.0,51.0
2025-10-17,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,Industrials,-30.0,28.0,58.0
2025-10-17,JKHY,"JACK HENRY & ASSOCIATES, INC.",Financials,Financials,-52.0,-52.0,-0.0
2025-10-17,JNJ,JOHNSON & JOHNSON,Health Care,Health Care,-9.0,-39.0,-30.0
2025-10-17,JPM,JPMORGAN CHASE & CO.,Financials,Financials,-28.0,14.0,42.0
2025-10-17,K,KELLANOVA,Consumer Staples,Consumer Staples,0.0,-11.0,-11.0
2025-10-17,KDP,KEURIG DR PEPPER INC.,Consumer Staples,Consumer Staples,-0.0,-0.0,0.0
2025-10-17,KEY,KEYCORP,Financials,Financials,-51.0,0.0,51.0
2025-10-17,KEYS,"KEYSIGHT TECHNOLOGIES, INC.",Information Technology,Information Technology,-8.0,59.0,67.0
2025-10-17,KHC,THE KRAFT HEINZ COMPANY,Consumer Staples,Consumer Staples,-58.0,-71.0,-13.0
2025-10-17,KIM,KIMCO REALTY .,Real Estate,Real Estate,-0.0,-0.0,0.0
2025-10-17,KKR,KKR & CO. INC.,Financials,Financials,-23.0,11.0,34.0
2025-10-17,KLAC,KLA ,Information Technology,Information Technology,-50.0,7.0,57.0
2025-10-17,KMB,KIMBERLY-CLARK ,Consumer Staples,Consumer Staples,-52.0,-24.0,28.0
2025-10-17,KMI,"KINDER MORGAN, INC.",Energy,Energy,43.0,69.0,26.0
2025-10-17,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,0.0,-0.0,-0.0
2025-10-17,KO,THE COCA-COLA COMPANY,Consumer Staples,Consumer Staples,-33.0,-21.0,12.0
2025-10-17,KR,THE KROGER CO.,Consumer Staples,Consumer Staples,-34.0,-22.0,12.0
2025-10-17,KVUE,KENVUE INC.,Consumer Staples,Consumer Staples,41.0,0.0,-41.0
2025-10-17,L,LOEWS ,Financials,Financials,22.0,57.0,35.0
2025-10-17,LDOS,"LEIDOS HOLDINGS, INC.",Industrials,Industrials,10.0,67.0,57.0
2025-10-17,LEN,LENNAR ,Consumer Discretionary,Consumer Discretionary,-9.0,-17.0,-8.0
2025-10-17,LH,LABORATORY  OF AMERICA HOLDINGS,Health Care,Health Care,-30.0,-25.0,5.0
2025-10-17,LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,Industrials,2.0,57.0,55.0
2025-10-17,LII,LENNOX INTERNATIONAL INC.,Industrials,Industrials,-36.0,-14.0,22.0
2025-10-17,LIN,LINDE PUBLIC LIMITED COMPANY,Materials,Materials,-28.0,0.0,28.0
2025-10-17,LKQ,LKQ ,Consumer Discretionary,Consumer Discretionary,10.0,-0.0,-10.0
2025-10-17,LLY,ELI LILLY AND COMPANY,Health Care,Health Care,-6.0,-73.0,-67.0
2025-10-17,LMT,LOCKHEED MARTIN ,Industrials,Industrials,47.0,8.0,-39.0
2025-10-17,LNT,ALLIANT ENERGY ,Utilities,Utilities,-6.0,-6.0,0.0
2025-10-17,LOW,"LOWE'S COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,-23.0,0.0,23.0
2025-10-17,LQD,ISHARES:IBOXX $IG CORP,Bonds,Bonds,18.0,55.0,37.0
2025-10-17,LRCX,LAM RESEARCH ,Information Technology,Information Technology,-20.0,-1.0,19.0
2025-10-17,LULU,LULULEMON ATHLETICA INC.,Consumer Discretionary,Consumer Discretionary,9.0,-44.0,-53.0
2025-10-17,LUV,SOUTHWEST AIRLINES CO.,Industrials,Industrials,-6.0,12.0,18.0
2025-10-17,LVS,LAS VEGAS SANDS CORP.,Consumer Discretionary,Consumer Discretionary,-24.0,14.0,38.0
2025-10-17,LW,"LAMB WESTON HOLDINGS, INC.",Consumer Staples,Consumer Staples,-44.0,-102.0,-58.0
2025-10-17,LYB,LYONDELLBASELL INDUSTRIES NV,Materials,Materials,21.0,-0.0,-21.0
2025-10-17,LYV,"LIVE NATION ENTERTAINMENT, INC.",Communication Services,Communication Services,0.0,0.0,0.0
2025-10-17,MA,MASTERCARD INC..,Financials,Financials,-10.0,26.0,36.0
2025-10-17,MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,Real Estate,18.0,-0.0,-18.0
2025-10-17,MAR,"MARRIOTT INTERNATIONAL, INC.",Consumer Discretionary,Consumer Discretionary,7.0,-8.0,-15.0
2025-10-17,MAS,MASCO ,Industrials,Industrials,-32.0,-6.0,26.0
2025-10-17,MCD,MCDONALD'S ,Consumer Discretionary,Consumer Discretionary,9.0,24.0,15.0
2025-10-17,MCHI,ISHARES:MSCI CHINA,,Foreign,-10.0,57.0,67.0
2025-10-17,MCHP,MICROCHIP TECHNOLOGY INC.,Information Technology,Information Technology,-36.0,-41.0,-5.0
2025-10-17,MCK,MCKESSON ,Health Care,Health Care,-4.0,-24.0,-20.0
2025-10-17,MCO,MOODY'S ,Financials,Financials,12.0,4.0,-8.0
2025-10-17,MDLZ,"MONDELEZ INTERNATIONAL, INC.",Consumer Staples,Consumer Staples,-41.0,-22.0,19.0
2025-10-17,MDT,MEDTRONIC PUBLIC LIMITED COMPANY,Health Care,Health Care,0.0,13.0,13.0
2025-10-17,MDY,SPDR S&P MIDCAP 400 ETF,,Sector & Style ETFs,16.0,80.0,64.0
2025-10-17,MET,"METLIFE, INC.",Financials,Financials,23.0,19.0,-4.0
2025-10-17,META,"META PLATFORMS, INC.",Communication Services,Communication Services,23.0,27.0,4.0
2025-10-17,MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Consumer Discretionary,-23.0,0.0,23.0
2025-10-17,MHK,"MOHAWK INDUSTRIES, INC.",Consumer Discretionary,Consumer Discretionary,-55.0,-21.0,34.0
2025-10-17,MKC,"MCCORMICK & COMPANY, INC.",Consumer Staples,Consumer Staples,-2.0,-11.0,-9.0
2025-10-17,MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,Materials,74.0,50.0,-24.0
2025-10-17,MMC,"MARSH & MCLENNAN COMPANIES, INC.",Financials,Financials,83.0,15.0,-68.0
2025-10-17,MMM,3M COMPANY,Industrials,Industrials,4.0,27.0,23.0
2025-10-17,MNST,MONSTER BEVERAGE ,Consumer Staples,Consumer Staples,-2.0,-39.0,-37.0
2025-10-17,MO,"ALTRIA GROUP, INC.",Consumer Staples,Consumer Staples,-23.0,35.0,58.0
2025-10-17,MOH,"MOLINA HEALTHCARE, INC.",Health Care,Health Care,0.0,-79.0,-79.0
2025-10-17,MOS,THE MOSAIC COMPANY,Materials,Materials,6.0,0.0,-6.0
2025-10-17,MP,MP MATERIALS CORP,,MR Discretion,13.0,34.0,21.0
2025-10-17,MPC,MARATHON PETROLEUM ,Energy,Energy,34.0,55.0,21.0
2025-10-17,MPWR,"MONOLITHIC POWER SYSTEMS, INC.",Information Technology,Information Technology,-74.0,-27.0,47.0
2025-10-17,MRK,"MERCK & CO., INC.",Health Care,Health Care,21.0,-49.0,-70.0
2025-10-17,MRNA,"MODERNA, INC.",Health Care,Health Care,7.0,-51.0,-58.0
2025-10-17,MS,MORGAN STANLEY,Financials,Financials,-12.0,55.0,67.0
2025-10-17,MSCI,MSCI INC.,Financials,Financials,20.0,-21.0,-41.0
2025-10-17,MSFT,MICROSOFT ,Information Technology,Information Technology,-4.0,15.0,19.0
2025-10-17,MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,Information Technology,62.0,79.0,17.0
2025-10-17,MTB,M&T BANK ,Financials,Financials,-17.0,0.0,17.0
2025-10-17,MTCH,"MATCH GROUP, INC.",Communication Services,Communication Services,-10.0,0.0,10.0
2025-10-17,MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,Health Care,-59.0,-47.0,12.0
2025-10-17,MTUM,ISHARES:MSCI USA MOM FCT,,Sector & Style ETFs,-28.0,-2.0,26.0
2025-10-17,MU,"MICRON TECHNOLOGY, INC.",Information Technology,Information Technology,-53.0,-41.0,12.0
2025-10-17,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,Consumer Discretionary,13.0,28.0,15.0
2025-10-17,NDAQ,"NASDAQ, INC.",Financials,Financials,7.0,7.0,0.0
2025-10-17,NDSN,NORDSON ,Industrials,Industrials,-25.0,-55.0,-30.0
2025-10-17,NDX,NASDAQ 100 INDEX,,Indices,-23.0,21.0,44.0
2025-10-17,NEE,"NEXTERA ENERGY, INC.",Utilities,Utilities,-43.0,-49.0,-6.0
2025-10-17,NEM,NEWMONT ,Materials,Materials,-38.0,24.0,62.0
2025-10-17,NFLX,"NETFLIX, INC.",Communication Services,Communication Services,17.0,17.0,-0.0
2025-10-17,NI,NISOURCE INC.,Utilities,Utilities,-8.0,-8.0,0.0
2025-10-17,NKE,"NIKE, INC.",Consumer Discretionary,Consumer Discretionary,-30.0,-16.0,14.0
2025-10-17,NOC,NORTHROP GRUMMAN ,Industrials,Industrials,42.0,16.0,-26.0
2025-10-17,NORW,GLBL X MSCI NORWAY ETF,,Foreign,20.0,49.0,29.0
2025-10-17,NOV,NOV INC.,,MR Discretion,-5.0,14.0,19.0
2025-10-17,NOW,"SERVICENOW, INC.",Information Technology,Information Technology,17.0,38.0,21.0
2025-10-17,NQ=F,NASDAQ 100 FUTURES,,Futures,-19.0,16.0,35.0
2025-10-17,NRG,"NRG ENERGY, INC.",Utilities,Utilities,-11.0,68.0,79.0
2025-10-17,NSC,NORFOLK SOUTHERN ,Industrials,Industrials,-7.0,48.0,55.0
2025-10-17,NTAP,"NETAPP, INC.",Information Technology,Information Technology,10.0,46.0,36.0
2025-10-17,NTRS,NORTHERN TRUST ,Financials,Financials,-4.0,67.0,71.0
2025-10-17,NUE,NUCOR ,Materials,Materials,-30.0,-26.0,4.0
2025-10-17,NVDA,NVIDIA ,Information Technology,Information Technology,-5.0,53.0,58.0
